filename,LLM-decision
Au_ani_30775.jpg,"Spliced

The image appears to be manipulated. The dog's tongue looks unusually large and red, resembling a human tongue rather than a typical dog's tongue, indicating that the image has likely been spliced or edited."
Au_ani_30776.jpg,Spliced
Au_ani_30777.jpg,Authentic
Au_ani_30778.jpg,Spliced
Au_ani_30779.jpg,"Spliced

The image appears to have been manipulated. The dog's nose and mouth area resemble human lips, which is not natural for a dog. This suggests that the image has been digitally altered."
Au_ani_30780.jpg,Authentic
Au_ani_30781.jpg,Authentic
Au_ani_30782.jpg,Authentic
Au_ani_30783.jpg,Authentic
Au_ani_30784.jpg,Spliced
Au_ani_30785.jpg,"Spliced

The image shows a dog with an unusual face structure, suggesting that parts of the image have been manipulated or combined from different sources."
Au_ani_30786.jpg,Authentic
Au_ani_30787.jpg,Authentic
Au_ani_30788.jpg,Authentic
Au_ani_30789.jpg,Authentic
Au_ani_30790.jpg,Authentic
Au_ani_30791.jpg,Authentic
Au_ani_30792.jpg,Authentic
Au_ani_30793.jpg,Authentic
Au_ani_30794.jpg,"Authentic

The image appears to be an unedited photo of a dog. There are no visible signs of splicing or manipulation."
Au_ani_30795.jpg,Authentic
Au_ani_30796.jpg,Authentic
Au_arc_00001.jpg,Authentic
Au_arc_00002.jpg,Authentic
Au_arc_00003.jpg,Authentic
Au_arc_00004.jpg,Authentic
Au_arc_00005.jpg,Authentic
Au_arc_00006.jpg,Authentic
Au_arc_00007.jpg,Authentic
Au_arc_00008.jpg,Authentic
Au_arc_00009.jpg,Authentic
Au_arc_00010.jpg,Authentic
Au_arc_00011.jpg,"Authentic

The image appears to show the Arch of Constantine with the Colosseum in the background, both located in Rome. There are no visible signs of splicing or manipulation. The lighting, shadows, and perspective are consistent throughout the image."
Au_arc_00012.jpg,Authentic
Au_arc_00013.jpg,Authentic
Au_arc_00014.jpg,Authentic
Au_arc_00015.jpg,Authentic
Au_arc_00016.jpg,Authentic
Au_arc_00017.jpg,Authentic
Au_arc_00018.jpg,Authentic
Au_arc_00019.jpg,Authentic
Au_arc_00020.jpg,"Spliced

The image shows clear signs of manipulation, particularly around the windows and columns, where architectural elements do not align naturally. This suggests that the image has been spliced."
Au_arc_00021.jpg,Authentic
Au_arc_00022.jpg,Authentic
Au_arc_00023.jpg,Authentic
Au_arc_00024.jpg,Authentic
Au_arc_00025.jpg,Authentic
Au_arc_00026.jpg,"Authentic

This image appears to be an unedited photograph of the Sphinx and the Pyramids of Giza in Egypt. There are no visible signs of splicing or manipulation."
Au_arc_00027.jpg,Authentic
Au_arc_00028.jpg,Authentic
Au_arc_00029.jpg,"Spliced

The image appears to be manipulated, as the white structure on the right side of the building does not match the architectural style and seems out of place, indicating splicing."
Au_arc_00030.jpg,Authentic
Au_arc_00031.jpg,Authentic
Au_arc_00032.jpg,"Spliced

The image shows clear signs of manipulation, particularly with the duplicated groups of people on the right and left sides of the image. This repetition is a common indicator of splicing or cloning in photo editing."
Au_arc_00033.jpg,Authentic
Au_arc_00034.jpg,Authentic
Au_arc_00035.jpg,Spliced
Au_arc_00036.jpg,"Spliced

The image shows clear signs of manipulation, particularly in the architecture, where the symmetry and repetition of certain elements indicate that parts of the image have been duplicated and spliced together."
Au_arc_00037.jpg,Authentic
Au_arc_00038.jpg,Spliced
Au_arc_00039.jpg,"Spliced

The image shows clear signs of manipulation, particularly where the towers meet the roof and the trees. The alignment and blending are inconsistent, indicating that elements have been combined from different sources."
Au_arc_00040.jpg,Spliced
Au_arc_00041.jpg,Authentic
Au_arc_00042.jpg,"Spliced

The image shows clear signs of manipulation, such as inconsistent architectural alignments and unnatural blending of buildings, indicating that it has been spliced."
Au_arc_00043.jpg,Authentic
Au_arc_00044.jpg,Authentic
Au_arc_00045.jpg,"Spliced

The clock face on Big Ben in the image appears to have been manipulated. The numbers and hands do not align in a natural way, indicating the image has been edited."
Au_arc_00046.jpg,"Spliced

The image shows clear signs of manipulation, particularly with the symmetry and repetition of architectural features, indicating it has been spliced."
Au_arc_00047.jpg,Spliced
Au_arc_00048.jpg,Authentic
Au_arc_00049.jpg,"Spliced

The repeating patterns in the rooftops and balconies suggest that the image has been manipulated, likely by duplicating sections of the original photo."
Au_arc_00050.jpg,Spliced
Au_arc_00051.jpg,Spliced
Au_arc_00052.jpg,"Authentic

There are no visible signs of splicing or manipulation in the provided image. The lighting, shadows, and edges appear consistent and natural."
Au_arc_00053.jpg,Authentic
Au_arc_00054.jpg,Authentic
Au_arc_00055.jpg,"Spliced

The image shows clear signs of manipulation, particularly where the dome on the right meets the building. The alignment and blending of architectural elements appear unnatural, indicating that parts of the image have been combined from different sources."
Au_arc_00056.jpg,Authentic
Au_arc_00057.jpg,Authentic
Au_arc_00058.jpg,Authentic
Au_arc_00059.jpg,Authentic
Au_arc_00060.jpg,Authentic
Au_arc_00061.jpg,Authentic
Au_arc_00062.jpg,Authentic
Au_arc_00063.jpg,Authentic
Au_arc_00064.jpg,Authentic
Au_arc_00065.jpg,Authentic
Au_arc_00066.jpg,Authentic
Au_arc_00067.jpg,Authentic
Au_arc_00068.jpg,Authentic
Au_arc_00069.jpg,Authentic
Au_arc_00070.jpg,Authentic
Au_arc_00071.jpg,Authentic
Au_arc_00072.jpg,Authentic
Au_arc_00073.jpg,Authentic
Au_arc_00074.jpg,Authentic
Au_arc_00075.jpg,Authentic
Au_arc_00076.jpg,Authentic
Au_arc_00077.jpg,Authentic
Au_arc_00078.jpg,Spliced
Au_arc_00079.jpg,"Spliced

The image shows an elephant's head unnaturally attached to the left side, which appears inconsistent with the rest of the scene, indicating manipulation."
Au_arc_00080.jpg,Authentic
Au_arc_00081.jpg,"Spliced

The image shows the Rialto Bridge in Venice, but the central arch and windows appear to be duplicated or altered, indicating manipulation."
Au_arc_00082.jpg,"Authentic

The image shows a cityscape with buildings reflected in water. The reflection appears natural and consistent with the scene above, indicating that the image is likely unedited."
Au_arc_00083.jpg,Authentic
Au_arc_00084.jpg,Authentic
Au_arc_00085.jpg,Spliced
Au_arc_00086.jpg,Authentic
Au_arc_00087.jpg,Authentic
Au_arc_00088.jpg,"Spliced

The image shows a bridge with its support pillar seemingly submerged in water in an unrealistic manner, indicating manipulation."
Au_arc_00089.jpg,Authentic
Au_arc_00090.jpg,Authentic
Au_arc_00091.jpg,Authentic
Au_arc_00092.jpg,Authentic
Au_arc_00093.jpg,Authentic
Au_arc_00094.jpg,Authentic
Au_arc_00095.jpg,Authentic
Au_arc_00096.jpg,Authentic
Au_arc_00097.jpg,Authentic
Au_arc_00098.jpg,Spliced
Au_arc_00099.jpg,"Authentic

The image appears to be unedited, but it was likely taken with a wide-angle or fisheye lens, which causes the distortion seen in the architecture and foreground. There are no visible signs of splicing or manipulation."
Au_arc_00100.jpg,"Spliced

The building in the center of the image shows clear signs of manipulation, with mismatched architectural styles and colors on its facade, indicating that parts of different buildings have been combined."
Au_arc_10001.jpg,Authentic
Au_arc_10101.jpg,Authentic
Au_arc_10102.jpg,Authentic
Au_arc_10103.jpg,Authentic
Au_arc_10104.jpg,Authentic
Au_arc_10105.jpg,Authentic
Au_arc_10106.jpg,Authentic
Au_arc_10107.jpg,Authentic
Au_arc_10108.jpg,Authentic
Au_arc_10109.jpg,Authentic
Au_arc_10110.jpg,Authentic
Au_arc_10111.jpg,Authentic
Au_arc_10112.jpg,Authentic
Au_arc_10113.jpg,Authentic
Au_arc_10114.jpg,Authentic
Au_arc_10115.jpg,"Spliced

The image shows clear signs of manipulation, particularly with the columns and the structure, which do not align naturally. The central column appears to be duplicated or unnaturally placed, indicating that the image has been spliced."
Au_arc_10116.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The scene appears consistent and natural, with no abrupt changes or mismatched elements. The tilt of the image is likely due to the camera angle rather than editing."
Au_arc_10117.jpg,Authentic
Au_arc_10118.jpg,"Spliced

The image shows signs of manipulation, particularly with the misaligned poles and fence sections, which suggest that parts of the image have been spliced together."
Au_arc_10119.jpg,Authentic
Au_arc_20001.jpg,Authentic
Au_arc_20002.jpg,Authentic
Au_arc_20003.jpg,Authentic
Au_arc_20004.jpg,Authentic
Au_arc_20005.jpg,Authentic
Au_arc_20006.jpg,"Authentic

This image shows the famous Pont Saint-Bénézet (Pont d'Avignon) in Avignon, France, which is known for being a bridge that is only partially intact and does not span the entire river. The image appears consistent with the real-world appearance of this historical site and does not show signs of digital splicing."
Au_arc_20007.jpg,"Spliced

The image shows a barn with two silos, but the silos appear to be identical and unnaturally positioned, suggesting that one has been duplicated and spliced into the image. The lighting, shadows, and textures on both silos are exactly the same, which is highly unlikely in a natural, unedited photograph."
Au_arc_20008.jpg,Authentic
Au_arc_20009.jpg,Authentic
Au_arc_20010.jpg,Authentic
Au_arc_20011.jpg,Authentic
Au_arc_20012.jpg,Authentic
Au_arc_20013.jpg,Authentic
Au_arc_20014.jpg,Authentic
Au_arc_20015.jpg,Authentic
Au_arc_20016.jpg,Authentic
Au_arc_20017.jpg,Authentic
Au_arc_20018.jpg,Authentic
Au_arc_20019.jpg,Authentic
Au_arc_20020.jpg,Authentic
Au_arc_20021.jpg,Authentic
Au_arc_20022.jpg,Authentic
Au_arc_20023.jpg,Authentic
Au_arc_20024.jpg,Authentic
Au_arc_20025.jpg,Authentic
Au_arc_20026.jpg,"Spliced

The image shows clear signs of manipulation, particularly in the symmetry and repetition of architectural elements, which are not typical in authentic structures. The doors and decorative features are duplicated in a way that suggests digital editing."
Au_arc_20027.jpg,Authentic
Au_arc_20028.jpg,Authentic
Au_arc_20029.jpg,Authentic
Au_arc_20030.jpg,Authentic
Au_arc_20031.jpg,Authentic
Au_arc_20032.jpg,Authentic
Au_arc_20033.jpg,Authentic
Au_arc_20034.jpg,"Spliced

The image shows a column in the center of a square, but the lamp post in front of the column appears to be unnaturally tall and distorted, indicating that the image has been manipulated."
Au_arc_20035.jpg,Authentic
Au_arc_20036.jpg,Authentic
Au_arc_20037.jpg,Authentic
Au_arc_20038.jpg,Authentic
Au_arc_20039.jpg,Authentic
Au_arc_20040.jpg,Authentic
Au_arc_20041.jpg,Authentic
Au_arc_20042.jpg,Authentic
Au_arc_20043.jpg,Authentic
Au_arc_20044.jpg,Authentic
Au_arc_20045.jpg,Authentic
Au_arc_20046.jpg,Spliced
Au_arc_20047.jpg,Authentic
Au_arc_20048.jpg,Authentic
Au_arc_20049.jpg,"Authentic

This image appears to be an unedited photograph of Saint Basil's Cathedral in Moscow, Russia. There are no visible signs of splicing or manipulation."
Au_arc_20050.jpg,"Authentic

The image appears to be an unedited photograph of Saint Basil's Cathedral in Moscow, Russia, with dramatic clouds in the sky. There are no visible signs of splicing or manipulation."
Au_arc_20051.jpg,Authentic
Au_arc_20052.jpg,Authentic
Au_arc_20053.jpg,Authentic
Au_arc_20054.jpg,"Spliced

The image shows clear signs of manipulation, particularly in the symmetry and alignment of the architectural elements, which appear unnaturally duplicated and stacked. This suggests the image has been spliced."
Au_arc_20055.jpg,Authentic
Au_arc_20056.jpg,Spliced
Au_arc_20057.jpg,"Spliced

The image shows multiple pagodas that appear to be identical in structure and design, suggesting that elements have been duplicated and spliced into the image. This repetition is not typical in authentic architectural photography."
Au_arc_20058.jpg,Authentic
Au_arc_20059.jpg,Authentic
Au_arc_20060.jpg,Authentic
Au_arc_20061.jpg,Authentic
Au_arc_20062.jpg,Authentic
Au_arc_20063.jpg,Authentic
Au_arc_20064.jpg,Authentic
Au_arc_20065.jpg,Authentic
